%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w,field.transforms1.header.seq,field.transforms1.header.stamp,field.transforms1.header.frame_id,field.transforms1.child_frame_id,field.transforms1.transform.translation.x,field.transforms1.transform.translation.y,field.transforms1.transform.translation.z,field.transforms1.transform.rotation.x,field.transforms1.transform.rotation.y,field.transforms1.transform.rotation.z,field.transforms1.transform.rotation.w,field.transforms2.header.seq,field.transforms2.header.stamp,field.transforms2.header.frame_id,field.transforms2.child_frame_id,field.transforms2.transform.translation.x,field.transforms2.transform.translation.y,field.transforms2.transform.translation.z,field.transforms2.transform.rotation.x,field.transforms2.transform.rotation.y,field.transforms2.transform.rotation.z,field.transforms2.transform.rotation.w,field.transforms3.header.seq,field.transforms3.header.stamp,field.transforms3.header.frame_id,field.transforms3.child_frame_id,field.transforms3.transform.translation.x,field.transforms3.transform.translation.y,field.transforms3.transform.translation.z,field.transforms3.transform.rotation.x,field.transforms3.transform.rotation.y,field.transforms3.transform.rotation.z,field.transforms3.transform.rotation.w,field.transforms4.header.seq,field.transforms4.header.stamp,field.transforms4.header.frame_id,field.transforms4.child_frame_id,field.transforms4.transform.translation.x,field.transforms4.transform.translation.y,field.transforms4.transform.translation.z,field.transforms4.transform.rotation.x,field.transforms4.transform.rotation.y,field.transforms4.transform.rotation.z,field.transforms4.transform.rotation.w,field.transforms5.header.seq,field.transforms5.header.stamp,field.transforms5.header.frame_id,field.transforms5.child_frame_id,field.transforms5.transform.translation.x,field.transforms5.transform.translation.y,field.transforms5.transform.translation.z,field.transforms5.transform.rotation.x,field.transforms5.transform.rotation.y,field.transforms5.transform.rotation.z,field.transforms5.transform.rotation.w
1620841412728841860,0,1620841412727644949,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.174682051385,0.984624893512,0,1620841412727644949,link_1,link_2,0.35,0.0,0.0,0.0,-0.426923688421,0.0,0.904287655707,0,1620841412727644949,link_2,link_3,1.15,0.0,0.0,0.0,0.857699684869,0.0,0.514150999782,0,1620841412727644949,link_3,link_4,1.0,0.0,-0.041,-0.188326127392,0.0,0.0,0.982106547041,0,1620841412727644949,link_4,link_5,0.0,0.0,0.0,0.0,-0.566583179526,0.0,0.82400455137,0,1620841412727644949,link_5,link_6,0.0,0.0,0.0,0.0705655469374,0.0,0.0,0.997507144629
1620841412860684322,0,1620841412859646203,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.17468199983,0.984624902659,0,1620841412859646203,link_1,link_2,0.35,0.0,0.0,0.0,-0.426769973595,0.0,0.904360210114,0,1620841412859646203,link_2,link_3,1.15,0.0,0.0,0.0,0.857702973686,0.0,0.514145513382,0,1620841412859646203,link_3,link_4,1.0,0.0,-0.041,-0.188295967727,0.0,0.0,0.982112329898,0,1620841412859646203,link_4,link_5,0.0,0.0,0.0,0.0,-0.566715662622,0.0,0.823913440683,0,1620841412859646203,link_5,link_6,0.0,0.0,0.0,0.0704975093375,0.0,0.0,0.997511955406
1620841412984316932,0,1620841412983231775,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.174681785018,0.984624940768,0,1620841412983231775,link_1,link_2,0.35,0.0,0.0,0.0,-0.4266373592,0.0,0.90442277931,0,1620841412983231775,link_2,link_3,1.15,0.0,0.0,0.0,0.857705948397,0.0,0.514140550904,0,1620841412983231775,link_3,link_4,1.0,0.0,-0.041,-0.188272021563,0.0,0.0,0.982116920685,0,1620841412983231775,link_4,link_5,0.0,0.0,0.0,0.0,-0.56682833183,0.0,0.823835931624,0,1620841412983231775,link_5,link_6,0.0,0.0,0.0,0.0704299501832,0.0,0.0,0.997516727738
1620841413109246765,0,1620841413108263151,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.174681733463,0.984624949915,0,1620841413108263151,link_1,link_2,0.35,0.0,0.0,0.0,-0.426481695465,0.0,0.904496193156,0,1620841413108263151,link_2,link_3,1.15,0.0,0.0,0.0,0.857709169847,0.0,0.514135176739,0,1620841413108263151,link_3,link_4,1.0,0.0,-0.041,-0.188248915208,0.0,0.0,0.982121349897,0,1620841413108263151,link_4,link_5,0.0,0.0,0.0,0.0,-0.566977623228,0.0,0.823733193916,0,1620841413108263151,link_5,link_6,0.0,0.0,0.0,0.0703610588383,0.0,0.0,0.99752158944
1620841413234247501,0,1620841413233272789,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.174682094347,0.98462488589,0,1620841413233272789,link_1,link_2,0.35,0.0,0.0,0.0,-0.426338783425,0.0,0.904563564239,0,1620841413233272789,link_2,link_3,1.15,0.0,0.0,0.0,0.857712041306,0.0,0.514130386379,0,1620841413233272789,link_3,link_4,1.0,0.0,-0.041,-0.188227797143,0.0,0.0,0.982125397484,0,1620841413233272789,link_4,link_5,0.0,0.0,0.0,0.0,-0.56709333695,0.0,0.823653535891,0,1620841413233272789,link_5,link_6,0.0,0.0,0.0,0.0702896078697,0.0,0.0,0.997526626725
1620841413369275397,0,1620841413368178843,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.174682094347,0.98462488589,0,1620841413368178843,link_1,link_2,0.35,0.0,0.0,0.0,-0.426190958317,0.0,0.904633222388,0,1620841413368178843,link_2,link_3,1.15,0.0,0.0,0.0,0.8577152268,0.0,0.514125072055,0,1620841413368178843,link_3,link_4,1.0,0.0,-0.041,-0.188202085096,0.0,0.0,0.982130324939,0,1620841413368178843,link_4,link_5,0.0,0.0,0.0,0.0,-0.567219676249,0.0,0.823566535791,0,1620841413368178843,link_5,link_6,0.0,0.0,0.0,0.0702170945175,0.0,0.0,0.997531733649
1620841413494347774,0,1620841413493142923,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.174682051385,0.984624893512,0,1620841413493142923,link_1,link_2,0.35,0.0,0.0,0.0,-0.426038392704,0.0,0.904705083407,0,1620841413493142923,link_2,link_3,1.15,0.0,0.0,0.0,0.857718134095,0.0,0.514120221781,0,1620841413493142923,link_3,link_4,1.0,0.0,-0.041,-0.188174813044,0.0,0.0,0.982135550592,0,1620841413493142923,link_4,link_5,0.0,0.0,0.0,0.0,-0.567359548139,0.0,0.823470183513,0,1620841413493142923,link_5,link_6,0.0,0.0,0.0,0.0701587092475,0.0,0.0,0.99753584172
1620841413620143328,0,1620841413619193641,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.174682128717,0.984624879793,0,1620841413619193641,link_1,link_2,0.35,0.0,0.0,0.0,-0.42589632408,0.0,0.904771971899,0,1620841413619193641,link_2,link_3,1.15,0.0,0.0,0.0,0.85772083947,0.0,0.514115708318,0,1620841413619193641,link_3,link_4,1.0,0.0,-0.041,-0.188150994875,0.0,0.0,0.982140113796,0,1620841413619193641,link_4,link_5,0.0,0.0,0.0,0.0,-0.567476590141,0.0,0.823389530928,0,1620841413619193641,link_5,link_6,0.0,0.0,0.0,0.0700845151247,0.0,0.0,0.99754105717
1620841413750145009,0,1620841413749255164,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.174682094347,0.98462488589,0,1620841413749255164,link_1,link_2,0.35,0.0,0.0,0.0,-0.425751923468,0.0,0.904839930409,0,1620841413749255164,link_2,link_3,1.15,0.0,0.0,0.0,0.857723751199,0.0,0.514110850527,0,1620841413749255164,link_3,link_4,1.0,0.0,-0.041,-0.188126670917,0.0,0.0,0.982144773284,0,1620841413749255164,link_4,link_5,0.0,0.0,0.0,0.0,-0.567607609257,0.0,0.823299217729,0,1620841413749255164,link_5,link_6,0.0,0.0,0.0,0.0700116089886,0.0,0.0,0.997546176679
1620841413876362996,0,1620841413875186821,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.174682094347,0.98462488589,0,1620841413875186821,link_1,link_2,0.35,0.0,0.0,0.0,-0.425595374576,0.0,0.904913574404,0,1620841413875186821,link_2,link_3,1.15,0.0,0.0,0.0,0.857726555226,0.0,0.514106172362,0,1620841413875186821,link_3,link_4,1.0,0.0,-0.041,-0.188101464044,0.0,0.0,0.982149601244,0,1620841413875186821,link_4,link_5,0.0,0.0,0.0,0.0,-0.567750057821,0.0,0.823200991158,0,1620841413875186821,link_5,link_6,0.0,0.0,0.0,0.0699416448619,0.0,0.0,0.997551084564
1620841414005027642,0,1620841414004152600,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.174682128717,0.984624879793,0,1620841414004152600,link_1,link_2,0.35,0.0,0.0,0.0,-0.425452064909,0.0,0.904980961382,0,1620841414004152600,link_2,link_3,1.15,0.0,0.0,0.0,0.857729090044,0.0,0.514101943288,0,1620841414004152600,link_3,link_4,1.0,0.0,-0.041,-0.188078674045,0.0,0.0,0.982153965715,0,1620841414004152600,link_4,link_5,0.0,0.0,0.0,0.0,-0.56787025084,0.0,0.823118082787,0,1620841414004152600,link_5,link_6,0.0,0.0,0.0,0.0698807165087,0.0,0.0,0.997555354585
1620841414137295217,0,1620841414136117373,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.174682128717,0.984624879793,0,1620841414136117373,link_1,link_2,0.35,0.0,0.0,0.0,-0.425305435293,0.0,0.905049880786,0,1620841414136117373,link_2,link_3,1.15,0.0,0.0,0.0,0.857731692137,0.0,0.514097601924,0,1620841414136117373,link_3,link_4,1.0,0.0,-0.041,-0.188052926966,0.0,0.0,0.982158895831,0,1620841414136117373,link_4,link_5,0.0,0.0,0.0,0.0,-0.5679944754,0.0,0.823032366262,0,1620841414136117373,link_5,link_6,0.0,0.0,0.0,0.0698174113341,0.0,0.0,0.997559787218
1620841414260655677,0,1620841414259184352,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.174682128717,0.984624879793,0,1620841414259184352,link_1,link_2,0.35,0.0,0.0,0.0,-0.425178201401,0.0,0.905109660237,0,1620841414259184352,link_2,link_3,1.15,0.0,0.0,0.0,0.857733814172,0.0,0.514094061458,0,1620841414259184352,link_3,link_4,1.0,0.0,-0.041,-0.188035587898,0.0,0.0,0.982162215565,0,1620841414259184352,link_4,link_5,0.0,0.0,0.0,0.0,-0.568096502964,0.0,0.822961945244,0,1620841414259184352,link_5,link_6,0.0,0.0,0.0,0.0697814407767,0.0,0.0,0.997562304081
1620841414393352097,0,1620841414392104338,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.174682180272,0.984624870646,0,1620841414392104338,link_1,link_2,0.35,0.0,0.0,0.0,-0.425147349332,0.0,0.905124152454,0,1620841414392104338,link_2,link_3,1.15,0.0,0.0,0.0,0.857734666571,0.0,0.51409263928,0,1620841414392104338,link_3,link_4,1.0,0.0,-0.041,-0.188031859519,0.0,0.0,0.982162929358,0,1620841414392104338,link_4,link_5,0.0,0.0,0.0,0.0,-0.568109932664,0.0,0.822952674465,0,1620841414392104338,link_5,link_6,0.0,0.0,0.0,0.0697779673324,0.0,0.0,0.997562547049
1620841414513588189,0,1620841414512168010,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.174694665121,0.984622655629,0,1620841414512168010,link_1,link_2,0.35,0.0,0.0,0.0,-0.425144632178,0.0,0.905125428728,0,1620841414512168010,link_2,link_3,1.15,0.0,0.0,0.0,0.857731929913,0.0,0.514097205213,0,1620841414512168010,link_3,link_4,1.0,0.0,-0.041,-0.188036170725,0.0,0.0,0.982162103982,0,1620841414512168010,link_4,link_5,0.0,0.0,0.0,0.0,-0.568109817758,0.0,0.822952753788,0,1620841414512168010,link_5,link_6,0.0,0.0,0.0,0.0697783590742,0.0,0.0,0.997562519647
1620841414640218248,0,1620841414639187537,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.174768697208,0.984609517767,0,1620841414639187537,link_1,link_2,0.35,0.0,0.0,0.0,-0.425126615138,0.0,0.905133891257,0,1620841414639187537,link_2,link_3,1.15,0.0,0.0,0.0,0.857715877354,0.0,0.514123986733,0,1620841414639187537,link_3,link_4,1.0,0.0,-0.041,-0.188085196503,0.0,0.0,0.982152716667,0,1620841414639187537,link_4,link_5,0.0,0.0,0.0,0.0,-0.56810779254,0.0,0.822954151855,0,1620841414639187537,link_5,link_6,0.0,0.0,0.0,0.0697816671165,0.0,0.0,0.997562288248
1620841414779810213,0,1620841414778615095,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.174889985338,0.984587981355,0,1620841414778615095,link_1,link_2,0.35,0.0,0.0,0.0,-0.425103139811,0.0,0.905144916863,0,1620841414778615095,link_2,link_3,1.15,0.0,0.0,0.0,0.857673256402,0.0,0.51419508482,0,1620841414778615095,link_3,link_4,1.0,0.0,-0.041,-0.188204964852,0.0,0.0,0.982129773098,0,1620841414778615095,link_4,link_5,0.0,0.0,0.0,0.0,-0.568102751025,0.0,0.822957632128,0,1620841414778615095,link_5,link_6,0.0,0.0,0.0,0.0697891711462,0.0,0.0,0.997561763296
1620841414909443305,0,1620841414908180188,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.17500840969,0.984566938576,0,1620841414908180188,link_1,link_2,0.35,0.0,0.0,0.0,-0.425090849115,0.0,0.905150689111,0,1620841414908180188,link_2,link_3,1.15,0.0,0.0,0.0,0.857621388997,0.0,0.51428158934,0,1620841414908180188,link_3,link_4,1.0,0.0,-0.041,-0.188368156934,0.0,0.0,0.982098486636,0,1620841414908180188,link_4,link_5,0.0,0.0,0.0,0.0,-0.568082642207,0.0,0.822971513251,0,1620841414908180188,link_5,link_6,0.0,0.0,0.0,0.069828998152,0.0,0.0,0.99755897621
1620841415034645819,0,1620841415033514439,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.175109080857,0.9845490388,0,1620841415033514439,link_1,link_2,0.35,0.0,0.0,0.0,-0.425078763714,0.0,0.905156364745,0,1620841415033514439,link_2,link_3,1.15,0.0,0.0,0.0,0.857589679976,0.0,0.514334463942,0,1620841415033514439,link_3,link_4,1.0,0.0,-0.041,-0.188489572721,0.0,0.0,0.982075191101,0,1620841415033514439,link_4,link_5,0.0,0.0,0.0,0.0,-0.568058755363,0.0,0.822988001404,0,1620841415033514439,link_5,link_6,0.0,0.0,0.0,0.0698845555511,0.0,0.0,0.997555085645
1620841415166747932,0,1620841415165521765,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.175219982845,0.984529307645,0,1620841415165521765,link_1,link_2,0.35,0.0,0.0,0.0,-0.425059964052,0.0,0.905165193189,0,1620841415165521765,link_2,link_3,1.15,0.0,0.0,0.0,0.857557110318,0.0,0.514388765957,0,1620841415165521765,link_3,link_4,1.0,0.0,-0.041,-0.188616778956,0.0,0.0,0.982050767881,0,1620841415165521765,link_4,link_5,0.0,0.0,0.0,0.0,-0.568023139664,0.0,0.823012583625,0,1620841415165521765,link_5,link_6,0.0,0.0,0.0,0.069945710225,0.0,0.0,0.997550799519
1620841415292142802,0,1620841415291156784,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.175328863614,0.984509923558,0,1620841415291156784,link_1,link_2,0.35,0.0,0.0,0.0,-0.425040832442,0.0,0.905174177027,0,1620841415291156784,link_2,link_3,1.15,0.0,0.0,0.0,0.85751758761,0.0,0.514454650032,0,1620841415291156784,link_3,link_4,1.0,0.0,-0.041,-0.188757488008,0.0,0.0,0.982023732259,0,1620841415291156784,link_4,link_5,0.0,0.0,0.0,0.0,-0.567985547753,0.0,0.823038527375,0,1620841415291156784,link_5,link_6,0.0,0.0,0.0,0.0700323100167,0.0,0.0,0.997544723586
1620841415420475415,0,1620841415419174652,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.175430130341,0.984491883851,0,1620841415419174652,link_1,link_2,0.35,0.0,0.0,0.0,-0.425026337475,0.0,0.905180983258,0,1620841415419174652,link_2,link_3,1.15,0.0,0.0,0.0,0.857482886594,0.0,0.514512486921,0,1620841415419174652,link_3,link_4,1.0,0.0,-0.041,-0.188883170764,0.0,0.0,0.981999566091,0,1620841415419174652,link_4,link_5,0.0,0.0,0.0,0.0,-0.567953492422,0.0,0.823060648097,0,1620841415419174652,link_5,link_6,0.0,0.0,0.0,0.0701189963322,0.0,0.0,0.997538634015
1620841415546759956,0,1620841415545165017,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.175536910731,0.984472850296,0,1620841415545165017,link_1,link_2,0.35,0.0,0.0,0.0,-0.425007047546,0.0,0.905190040564,0,1620841415545165017,link_2,link_3,1.15,0.0,0.0,0.0,0.857450139518,0.0,0.514567059032,0,1620841415545165017,link_3,link_4,1.0,0.0,-0.041,-0.188993888315,0.0,0.0,0.981978263598,0,1620841415545165017,link_4,link_5,0.0,0.0,0.0,0.0,-0.567922032398,0.0,0.823082356217,0,1620841415545165017,link_5,link_6,0.0,0.0,0.0,0.0701923981087,0.0,0.0,0.997533471743
1620841415665064134,0,1620841415664121232,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.175639453701,0.984454560812,0,1620841415664121232,link_1,link_2,0.35,0.0,0.0,0.0,-0.424992015171,0.0,0.905197098449,0,1620841415664121232,link_2,link_3,1.15,0.0,0.0,0.0,0.857415498284,0.0,0.514624779137,0,1620841415664121232,link_3,link_4,1.0,0.0,-0.041,-0.189118219889,0.0,0.0,0.981954326283,0,1620841415664121232,link_4,link_5,0.0,0.0,0.0,0.0,-0.567896224504,0.0,0.823100162917,0,1620841415664121232,link_5,link_6,0.0,0.0,0.0,0.0702569812597,0.0,0.0,0.997528925187
1620841415790716062,0,1620841415789518963,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.175737604851,0.984437044326,0,1620841415789518963,link_1,link_2,0.35,0.0,0.0,0.0,-0.424977101169,0.0,0.905204100456,0,1620841415789518963,link_2,link_3,1.15,0.0,0.0,0.0,0.857381472985,0.0,0.514681464385,0,1620841415789518963,link_3,link_4,1.0,0.0,-0.041,-0.189233688121,0.0,0.0,0.981932080788,0,1620841415789518963,link_4,link_5,0.0,0.0,0.0,0.0,-0.567872714627,0.0,0.823116383011,0,1620841415789518963,link_5,link_6,0.0,0.0,0.0,0.0703226087213,0.0,0.0,0.997524300808
1620841415924232118,0,1620841415923169572,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.175848142002,0.98441730529,0,1620841415923169572,link_1,link_2,0.35,0.0,0.0,0.0,-0.424956910207,0.0,0.905213579476,0,1620841415923169572,link_2,link_3,1.15,0.0,0.0,0.0,0.857348198584,0.0,0.514736890445,0,1620841415923169572,link_3,link_4,1.0,0.0,-0.041,-0.18936179267,0.0,0.0,0.981907384368,0,1620841415923169572,link_4,link_5,0.0,0.0,0.0,0.0,-0.567845856918,0.0,0.823134911653,0,1620841415923169572,link_5,link_6,0.0,0.0,0.0,0.0703938244882,0.0,0.0,0.997519277746
